# y_plus, uu_plus, vv_plus, minus_uv_plus
2.20809334e+02, 1.60950637e+00, 1.60950637e+00, 7.45371290e-01
2.22348075e+02, 1.60590939e+00, 1.60590939e+00, 7.44539494e-01
2.23886816e+02, 1.60230536e+00, 1.60230536e+00, 7.43007279e-01
2.25425557e+02, 1.59869430e+00, 1.59869430e+00, 7.40766171e-01
2.26964298e+02, 1.59508324e+00, 1.59508324e+00, 7.39719760e-01
2.28503039e+02, 1.59146513e+00, 1.59146513e+00, 7.38607821e-01
2.30041780e+02, 1.58783999e+00, 1.58783999e+00, 7.36785628e-01
2.31580521e+02, 1.58420781e+00, 1.58420781e+00, 7.34887043e-01
2.33119262e+02, 1.58057563e+00, 1.58057563e+00, 7.33575499e-01
2.34658003e+02, 1.57693641e+00, 1.57693641e+00, 7.32194331e-01
2.36196744e+02, 1.57329719e+00, 1.57329719e+00, 7.30749969e-01
2.37735485e+02, 1.56965094e+00, 1.56965094e+00, 7.29242857e-01
2.39274226e+02, 1.56599764e+00, 1.56599764e+00, 7.27667636e-01
2.40812967e+02, 1.56233730e+00, 1.56233730e+00, 7.26701260e-01
2.42351708e+02, 1.55867696e+00, 1.55867696e+00, 7.25005591e-01
2.43890449e+02, 1.55500959e+00, 1.55500959e+00, 7.23248999e-01
2.45429190e+02, 1.55133517e+00, 1.55133517e+00, 7.21431927e-01
2.46967931e+02, 1.54766076e+00, 1.54766076e+00, 7.19554819e-01
2.48506672e+02, 1.54397930e+00, 1.54397930e+00, 7.18969077e-01
2.50045413e+02, 1.54029081e+00, 1.54029081e+00, 7.17659391e-01
2.51584154e+02, 1.53660232e+00, 1.53660232e+00, 7.14923651e-01
2.53122895e+02, 1.53289975e+00, 1.53289975e+00, 7.13496627e-01
2.54661636e+02, 1.52920421e+00, 1.52920421e+00, 7.12705519e-01
2.56200377e+02, 1.52549460e+00, 1.52549460e+00, 7.11176028e-01
2.57739118e+02, 1.52178499e+00, 1.52178499e+00, 7.09594588e-01
2.59277859e+02, 1.51806834e+00, 1.51806834e+00, 7.07961580e-01
2.60816600e+02, 1.51435169e+00, 1.51435169e+00, 7.06272046e-01
2.62355341e+02, 1.51062097e+00, 1.51062097e+00, 7.04537073e-01
2.63894082e+02, 1.50689024e+00, 1.50689024e+00, 7.03455127e-01
2.65432823e+02, 1.50315951e+00, 1.50315951e+00, 7.01616832e-01
2.66971564e+02, 1.49942174e+00, 1.49942174e+00, 6.99728911e-01
2.68510305e+02, 1.49567694e+00, 1.49567694e+00, 6.98507516e-01
2.70049046e+02, 1.49192509e+00, 1.49192509e+00, 6.97236707e-01
2.71587787e+02, 1.48817325e+00, 1.48817325e+00, 6.95206783e-01
2.73126528e+02, 1.48441436e+00, 1.48441436e+00, 6.93846236e-01
2.74665269e+02, 1.48064844e+00, 1.48064844e+00, 6.92447540e-01
2.76204010e+02, 1.47688252e+00, 1.47688252e+00, 6.90278780e-01
2.77742751e+02, 1.47310955e+00, 1.47310955e+00, 6.89511524e-01
2.79281492e+02, 1.46932955e+00, 1.46932955e+00, 6.87979943e-01
2.80820233e+02, 1.46554955e+00, 1.46554955e+00, 6.85677732e-01
2.82358974e+02, 1.46176251e+00, 1.46176251e+00, 6.84065323e-01
2.83897715e+02, 1.45796843e+00, 1.45796843e+00, 6.83139624e-01
2.85436456e+02, 1.45416731e+00, 1.45416731e+00, 6.81442076e-01
2.86975197e+02, 1.45036619e+00, 1.45036619e+00, 6.79703835e-01
2.88513938e+02, 1.44656507e+00, 1.44656507e+00, 6.77930059e-01
2.90052679e+02, 1.44274988e+00, 1.44274988e+00, 6.76111355e-01
