# y_plus, uu_plus, vv_plus, minus_uv_plus
4.72366846e+02, 1.24095478e+00, 1.24095478e+00, 5.76815190e-01
4.73908010e+02, 1.23658319e+00, 1.23658319e+00, 5.75390865e-01
4.75449174e+02, 1.23218354e+00, 1.23218354e+00, 5.73277774e-01
4.76990339e+02, 1.22776284e+00, 1.22776284e+00, 5.70478647e-01
4.78531503e+02, 1.22332810e+00, 1.22332810e+00, 5.68355983e-01
4.80072667e+02, 1.21887231e+00, 1.21887231e+00, 5.66911507e-01
4.81613831e+02, 1.21439547e+00, 1.21439547e+00, 5.64782075e-01
4.83154996e+02, 1.20989758e+00, 1.20989758e+00, 5.62647602e-01
4.84696160e+02, 1.20537864e+00, 1.20537864e+00, 5.60508149e-01
4.86237324e+02, 1.20084566e+00, 1.20084566e+00, 5.58368134e-01
4.87778488e+02, 1.19629163e+00, 1.19629163e+00, 5.56227587e-01
4.89319653e+02, 1.19171656e+00, 1.19171656e+00, 5.54082209e-01
4.90860817e+02, 1.18712043e+00, 1.18712043e+00, 5.51936383e-01
4.92401981e+02, 1.18250325e+00, 1.18250325e+00, 5.49790142e-01
4.93943145e+02, 1.17786502e+00, 1.17786502e+00, 5.48309522e-01
4.95484310e+02, 1.17321275e+00, 1.17321275e+00, 5.46161565e-01
4.97025474e+02, 1.16853944e+00, 1.16853944e+00, 5.43349239e-01
4.98566638e+02, 1.16384507e+00, 1.16384507e+00, 5.41201651e-01
5.00107802e+02, 1.15913667e+00, 1.15913667e+00, 5.38391735e-01
5.01648967e+02, 1.15440020e+00, 1.15440020e+00, 5.36248904e-01
5.03190131e+02, 1.14964970e+00, 1.14964970e+00, 5.34770174e-01
5.04731295e+02, 1.14487814e+00, 1.14487814e+00, 5.32621711e-01
5.06272460e+02, 1.14009256e+00, 1.14009256e+00, 5.30464687e-01
5.07813624e+02, 1.13527890e+00, 1.13527890e+00, 5.27637994e-01
5.09354788e+02, 1.13045121e+00, 1.13045121e+00, 5.25452629e-01
5.10895952e+02, 1.12560247e+00, 1.12560247e+00, 5.23897162e-01
5.12437117e+02, 1.12073268e+00, 1.12073268e+00, 5.20986539e-01
5.13978281e+02, 1.11584885e+00, 1.11584885e+00, 5.18681416e-01
5.15519445e+02, 1.11093696e+00, 1.11093696e+00, 5.16970172e-01
5.17060609e+02, 1.10601103e+00, 1.10601103e+00, 5.14520739e-01
5.18601774e+02, 1.10105704e+00, 1.10105704e+00, 5.11982076e-01
5.20142938e+02, 1.09608199e+00, 1.09608199e+00, 5.09338426e-01
5.21684102e+02, 1.09107888e+00, 1.09107888e+00, 5.07243402e-01
5.23225266e+02, 1.08605471e+00, 1.08605471e+00, 5.05057538e-01
